"Species","Year","results_code","area_code","year","season","period","species_code","species_id","index","stderr","stdev","upper_ci","lower_ci","LOESS_index"
"RAZO",1977,"SCMP","Atlantic",1977,"breeding","all years","razorb",5750,12825.5860148701,NA,1207.74415690361,15575.6502043699,10794.7293942614,12821.5744926542
"RAZO",1978,"SCMP","Atlantic",1978,"breeding","all years","razorb",5750,12577.5312656778,NA,1094.83986050953,14978.5815366518,10668.8039019694,12595.2179961491
"RAZO",1979,"SCMP","Atlantic",1979,"breeding","all years","razorb",5750,12415.1813768188,NA,1026.00543538443,14675.2747669513,10562.7215501155,12454.7464957459
"RAZO",1980,"SCMP","Atlantic",1980,"breeding","all years","razorb",5750,12341.8369902315,NA,993.491308111242,14512.5463188091,10512.8288401342,12397.0959731357
"RAZO",1981,"SCMP","Atlantic",1981,"breeding","all years","razorb",5750,12351.4311474067,NA,988.87142337486,14500.4805897552,10560.3263569203,12420.5342014076
"RAZO",1982,"SCMP","Atlantic",1982,"breeding","all years","razorb",5750,12463.5802892717,NA,1004.12218753974,14668.6592784237,10651.3317137518,12525.8550244655
"RAZO",1983,"SCMP","Atlantic",1983,"breeding","all years","razorb",5750,12668.9586854823,NA,1032.50490967439,14878.5370364189,10822.4032527608,12716.2934949955
"RAZO",1984,"SCMP","Atlantic",1984,"breeding","all years","razorb",5750,12969.8446562569,NA,1068.8930193679,15230.022632474,11038.364282547,13013.0183684836
"RAZO",1985,"SCMP","Atlantic",1985,"breeding","all years","razorb",5750,13370.8373005632,NA,1109.66488518577,15719.9334113852,11367.4285023525,13424.3879821026
"RAZO",1986,"SCMP","Atlantic",1986,"breeding","all years","razorb",5750,13866.0563559476,NA,1152.42595057851,16359.9784522464,11814.1469584463,13935.8564254686
"RAZO",1987,"SCMP","Atlantic",1987,"breeding","all years","razorb",5750,14490.3463694674,NA,1195.74237442667,17053.2955842611,12367.847397632,14531.7965741761
"RAZO",1988,"SCMP","Atlantic",1988,"breeding","all years","razorb",5750,15238.8272400803,NA,1238.96293110816,17910.6419726857,13047.3492592642,15272.0746611198
"RAZO",1989,"SCMP","Atlantic",1989,"breeding","all years","razorb",5750,16109.8398562002,NA,1282.14552900036,18901.7981970793,13837.8044390677,16182.5734653144
"RAZO",1990,"SCMP","Atlantic",1990,"breeding","all years","razorb",5750,17150.5825772778,NA,1326.07978859392,20039.2158181551,14782.4584511704,17182.5817373666
"RAZO",1991,"SCMP","Atlantic",1991,"breeding","all years","razorb",5750,18320.8459895119,NA,1372.38499987047,21336.7346889945,15867.7824305266,18346.0230789241
"RAZO",1992,"SCMP","Atlantic",1992,"breeding","all years","razorb",5750,19678.763541345,NA,1423.64757117859,22787.4221944187,17127.1662375532,19740.7789457789
"RAZO",1993,"SCMP","Atlantic",1993,"breeding","all years","razorb",5750,21218.690916177,NA,1483.53636545436,24411.9529809238,18494.4314959444,21233.8158412683
"RAZO",1994,"SCMP","Atlantic",1994,"breeding","all years","razorb",5750,22926.25139422,NA,1556.80163796259,26311.7800575699,20113.0374012607,22919.640439683
"RAZO",1995,"SCMP","Atlantic",1995,"breeding","all years","razorb",5750,24834.9548929681,NA,1649.04440409629,28391.5725420802,21920.6948849747,24902.6972745001
"RAZO",1996,"SCMP","Atlantic",1996,"breeding","all years","razorb",5750,26970.774539987,NA,1766.17471869898,30781.3030936794,23826.1758552819,26984.7738887975
"RAZO",1997,"SCMP","Atlantic",1997,"breeding","all years","razorb",5750,29348.571740154,NA,1913.58379256337,33615.3375215959,25969.7294002273,29238.3218991183
"RAZO",1998,"SCMP","Atlantic",1998,"breeding","all years","razorb",5750,31882.2281768492,NA,2095.1985188444,36714.1918224467,28251.6567215783,31843.0812087028
"RAZO",1999,"SCMP","Atlantic",1999,"breeding","all years","razorb",5750,34649.0069946337,NA,2312.66610900392,39949.1053678566,30672.0473473121,34673.0511555204
"RAZO",2000,"SCMP","Atlantic",2000,"breeding","all years","razorb",5750,37623.636760667,NA,2564.86126815772,43536.0807164119,33280.8581933805,37546.4364407014
"RAZO",2001,"SCMP","Atlantic",2001,"breeding","all years","razorb",5750,40781.9322915193,NA,2847.77112414641,47385.1655105794,35961.7984821284,40597.8628866509
"RAZO",2002,"SCMP","Atlantic",2002,"breeding","all years","razorb",5750,44070.5031396948,NA,3154.7112685018,51308.5268500903,38731.0112512291,43960.158764561
"RAZO",2003,"SCMP","Atlantic",2003,"breeding","all years","razorb",5750,47502.2709284958,NA,3476.81283866094,55500.1729299605,41619.5018752722,47334.8430597737
"RAZO",2004,"SCMP","Atlantic",2004,"breeding","all years","razorb",5750,51003.5114900931,NA,3803.75825508241,59771.1474297193,44581.2475821182,50749.9072353585
"RAZO",2005,"SCMP","Atlantic",2005,"breeding","all years","razorb",5750,54542.1235630035,NA,4124.77426524873,63989.5803206494,47717.7031067917,54350.9725105689
"RAZO",2006,"SCMP","Atlantic",2006,"breeding","all years","razorb",5750,58145.181009179,NA,4429.88851388879,68226.8587901257,50741.1284471397,57898.6318417355
"RAZO",2007,"SCMP","Atlantic",2007,"breeding","all years","razorb",5750,61638.8176822143,NA,4711.42203569305,72402.258766811,53747.9761264012,61326.6139463735
"RAZO",2008,"SCMP","Atlantic",2008,"breeding","all years","razorb",5750,65038.2473428219,NA,4965.63445100924,76432.4160739397,56628.1037181581,64728.7804412543
"RAZO",2009,"SCMP","Atlantic",2009,"breeding","all years","razorb",5750,68356.2874940286,NA,5194.36344669981,80124.4764227378,59433.3134796282,68055.0987710776
"RAZO",2010,"SCMP","Atlantic",2010,"breeding","all years","razorb",5750,71472.9458580209,NA,5406.39709216218,83507.0761365023,62278.5911577897,71244.338937025
"RAZO",2011,"SCMP","Atlantic",2011,"breeding","all years","razorb",5750,74479.8258916426,NA,5618.18193286597,87019.5848592011,64891.669303908,74276.1862107975
"RAZO",2012,"SCMP","Atlantic",2012,"breeding","all years","razorb",5750,77297.330375774,NA,5853.34378375285,90325.6593589602,67302.9031886148,77163.6221238774
"RAZO",2013,"SCMP","Atlantic",2013,"breeding","all years","razorb",5750,79778.615408242,NA,6140.53434438082,93482.1544515719,69013.8497861386,79927.0198262922
"RAZO",2014,"SCMP","Atlantic",2014,"breeding","all years","razorb",5750,82067.5325425116,NA,6509.55925446102,96603.4203243079,70729.4231567369,82528.6928531817
"RAZO",2015,"SCMP","Atlantic",2015,"breeding","all years","razorb",5750,84229.7555686304,NA,6986.64692759252,99883.4909675221,72125.9372166001,84909.4159471763
"RAZO",2016,"SCMP","Atlantic",2016,"breeding","all years","razorb",5750,86125.1293136743,NA,7590.54131202448,103544.660731785,73150.582536988,87065.4473091111
"RAZO",2017,"SCMP","Atlantic",2017,"breeding","all years","razorb",5750,87872.9171651064,NA,8330.95108178311,106958.340777826,73950.7916939469,88976.1343800637
"RAZO",2018,"SCMP","Atlantic",2018,"breeding","all years","razorb",5750,89589.7658246897,NA,9209.63904438478,110622.605020791,74463.8090291564,90613.302141466
"RAZO",2019,"SCMP","Atlantic",2019,"breeding","all years","razorb",5750,91260.0705523121,NA,10223.1433112455,115097.598586256,74535.0917353272,91967.0473962804
"RAZO",2020,"SCMP","Atlantic",2020,"breeding","all years","razorb",5750,92834.9106459241,NA,11365.7657527705,119372.542448564,74443.181461659,93035.0094680792
"RAZO",2021,"SCMP","Atlantic",2021,"breeding","all years","razorb",5750,94425.8183665078,NA,12631.9322095169,124274.239125689,74202.6127522746,93805.1157637891
"RAZO",2022,"SCMP","Atlantic",2022,"breeding","all years","razorb",5750,96086.8465862448,NA,14017.6495070149,129401.876258727,73768.78663568,94257.0475051925
"RAZO",1974,"SCMP","Atlantic",1974,"breeding","3Gen-Recent","razorb",5750,14180.8685148628,NA,1873.27389732127,18679.712478745,11208.7816291913,14072.7444323428
"RAZO",1975,"SCMP","Atlantic",1975,"breeding","3Gen-Recent","razorb",5750,13635.3559042934,NA,1591.11564502584,17393.2678467362,11057.5527742873,13552.889865612
"RAZO",1976,"SCMP","Atlantic",1976,"breeding","3Gen-Recent","razorb",5750,13186.8641665574,NA,1371.25691899012,16309.942976061,10905.3096085352,13138.6551554701
"RAZO",1977,"SCMP","Atlantic",1977,"breeding","3Gen-Recent","razorb",5750,12825.5860148701,NA,1207.74415690361,15575.6502043699,10794.7293942614,12821.5744926542
"RAZO",1978,"SCMP","Atlantic",1978,"breeding","3Gen-Recent","razorb",5750,12577.5312656778,NA,1094.83986050953,14978.5815366518,10668.8039019694,12595.2179961491
"RAZO",1979,"SCMP","Atlantic",1979,"breeding","3Gen-Recent","razorb",5750,12415.1813768188,NA,1026.00543538443,14675.2747669513,10562.7215501155,12454.7464957459
"RAZO",1980,"SCMP","Atlantic",1980,"breeding","3Gen-Recent","razorb",5750,12341.8369902315,NA,993.491308111242,14512.5463188091,10512.8288401342,12397.0959731357
"RAZO",1981,"SCMP","Atlantic",1981,"breeding","3Gen-Recent","razorb",5750,12351.4311474067,NA,988.87142337486,14500.4805897552,10560.3263569203,12420.5342014076
"RAZO",1982,"SCMP","Atlantic",1982,"breeding","3Gen-Recent","razorb",5750,12463.5802892717,NA,1004.12218753974,14668.6592784237,10651.3317137518,12525.8550244655
"RAZO",1983,"SCMP","Atlantic",1983,"breeding","3Gen-Recent","razorb",5750,12668.9586854823,NA,1032.50490967439,14878.5370364189,10822.4032527608,12716.2934949955
"RAZO",1984,"SCMP","Atlantic",1984,"breeding","3Gen-Recent","razorb",5750,12969.8446562569,NA,1068.8930193679,15230.022632474,11038.364282547,13013.0183684836
"RAZO",1985,"SCMP","Atlantic",1985,"breeding","3Gen-Recent","razorb",5750,13370.8373005632,NA,1109.66488518577,15719.9334113852,11367.4285023525,13424.3879821026
"RAZO",1986,"SCMP","Atlantic",1986,"breeding","3Gen-Recent","razorb",5750,13866.0563559476,NA,1152.42595057851,16359.9784522464,11814.1469584463,13935.8564254686
"RAZO",1987,"SCMP","Atlantic",1987,"breeding","3Gen-Recent","razorb",5750,14490.3463694674,NA,1195.74237442667,17053.2955842611,12367.847397632,14531.7965741761
"RAZO",1988,"SCMP","Atlantic",1988,"breeding","3Gen-Recent","razorb",5750,15238.8272400803,NA,1238.96293110816,17910.6419726857,13047.3492592642,15272.0746611198
"RAZO",1989,"SCMP","Atlantic",1989,"breeding","3Gen-Recent","razorb",5750,16109.8398562002,NA,1282.14552900036,18901.7981970793,13837.8044390677,16182.5734653144
"RAZO",1990,"SCMP","Atlantic",1990,"breeding","3Gen-Recent","razorb",5750,17150.5825772778,NA,1326.07978859392,20039.2158181551,14782.4584511704,17182.5817373666
"RAZO",1991,"SCMP","Atlantic",1991,"breeding","3Gen-Recent","razorb",5750,18320.8459895119,NA,1372.38499987047,21336.7346889945,15867.7824305266,18346.0230789241
"RAZO",1992,"SCMP","Atlantic",1992,"breeding","3Gen-Recent","razorb",5750,19678.763541345,NA,1423.64757117859,22787.4221944187,17127.1662375532,19740.7789457789
"RAZO",1993,"SCMP","Atlantic",1993,"breeding","3Gen-Recent","razorb",5750,21218.690916177,NA,1483.53636545436,24411.9529809238,18494.4314959444,21233.8158412683
"RAZO",1994,"SCMP","Atlantic",1994,"breeding","3Gen-Recent","razorb",5750,22926.25139422,NA,1556.80163796259,26311.7800575699,20113.0374012607,22919.640439683
"RAZO",1995,"SCMP","Atlantic",1995,"breeding","3Gen-Recent","razorb",5750,24834.9548929681,NA,1649.04440409629,28391.5725420802,21920.6948849747,24902.6972745001
"RAZO",1996,"SCMP","Atlantic",1996,"breeding","3Gen-Recent","razorb",5750,26970.774539987,NA,1766.17471869898,30781.3030936794,23826.1758552819,26984.7738887975
"RAZO",1997,"SCMP","Atlantic",1997,"breeding","3Gen-Recent","razorb",5750,29348.571740154,NA,1913.58379256337,33615.3375215959,25969.7294002273,29238.3218991183
"RAZO",1998,"SCMP","Atlantic",1998,"breeding","3Gen-Recent","razorb",5750,31882.2281768492,NA,2095.1985188444,36714.1918224467,28251.6567215783,31843.0812087028
"RAZO",1999,"SCMP","Atlantic",1999,"breeding","3Gen-Recent","razorb",5750,34649.0069946337,NA,2312.66610900392,39949.1053678566,30672.0473473121,34673.0511555204
"RAZO",2000,"SCMP","Atlantic",2000,"breeding","3Gen-Recent","razorb",5750,37623.636760667,NA,2564.86126815772,43536.0807164119,33280.8581933805,37546.4364407014
"RAZO",2001,"SCMP","Atlantic",2001,"breeding","3Gen-Recent","razorb",5750,40781.9322915193,NA,2847.77112414641,47385.1655105794,35961.7984821284,40597.8628866509
"RAZO",2002,"SCMP","Atlantic",2002,"breeding","3Gen-Recent","razorb",5750,44070.5031396948,NA,3154.7112685018,51308.5268500903,38731.0112512291,43960.158764561
"RAZO",2003,"SCMP","Atlantic",2003,"breeding","3Gen-Recent","razorb",5750,47502.2709284958,NA,3476.81283866094,55500.1729299605,41619.5018752722,47334.8430597737
"RAZO",2004,"SCMP","Atlantic",2004,"breeding","3Gen-Recent","razorb",5750,51003.5114900931,NA,3803.75825508241,59771.1474297193,44581.2475821182,50749.9072353585
"RAZO",2005,"SCMP","Atlantic",2005,"breeding","3Gen-Recent","razorb",5750,54542.1235630035,NA,4124.77426524873,63989.5803206494,47717.7031067917,54350.9725105689
"RAZO",2006,"SCMP","Atlantic",2006,"breeding","3Gen-Recent","razorb",5750,58145.181009179,NA,4429.88851388879,68226.8587901257,50741.1284471397,57898.6318417355
"RAZO",2007,"SCMP","Atlantic",2007,"breeding","3Gen-Recent","razorb",5750,61638.8176822143,NA,4711.42203569305,72402.258766811,53747.9761264012,61326.6139463735
"RAZO",2008,"SCMP","Atlantic",2008,"breeding","3Gen-Recent","razorb",5750,65038.2473428219,NA,4965.63445100924,76432.4160739397,56628.1037181581,64728.7804412543
"RAZO",2009,"SCMP","Atlantic",2009,"breeding","3Gen-Recent","razorb",5750,68356.2874940286,NA,5194.36344669981,80124.4764227378,59433.3134796282,68055.0987710776
"RAZO",2010,"SCMP","Atlantic",2010,"breeding","3Gen-Recent","razorb",5750,71472.9458580209,NA,5406.39709216218,83507.0761365023,62278.5911577897,71244.338937025
"RAZO",2011,"SCMP","Atlantic",2011,"breeding","3Gen-Recent","razorb",5750,74479.8258916426,NA,5618.18193286597,87019.5848592011,64891.669303908,74276.1862107975
"RAZO",2012,"SCMP","Atlantic",2012,"breeding","3Gen-Recent","razorb",5750,77297.330375774,NA,5853.34378375285,90325.6593589602,67302.9031886148,77163.6221238774
"RAZO",2013,"SCMP","Atlantic",2013,"breeding","3Gen-Recent","razorb",5750,79778.615408242,NA,6140.53434438082,93482.1544515719,69013.8497861386,79927.0198262922
"RAZO",2014,"SCMP","Atlantic",2014,"breeding","3Gen-Recent","razorb",5750,82067.5325425116,NA,6509.55925446102,96603.4203243079,70729.4231567369,82528.6928531817
"RAZO",2015,"SCMP","Atlantic",2015,"breeding","3Gen-Recent","razorb",5750,84229.7555686304,NA,6986.64692759252,99883.4909675221,72125.9372166001,84909.4159471763
"RAZO",2016,"SCMP","Atlantic",2016,"breeding","3Gen-Recent","razorb",5750,86125.1293136743,NA,7590.54131202448,103544.660731785,73150.582536988,87065.4473091111
"RAZO",2017,"SCMP","Atlantic",2017,"breeding","3Gen-Recent","razorb",5750,87872.9171651064,NA,8330.95108178311,106958.340777826,73950.7916939469,88976.1343800637
"RAZO",2018,"SCMP","Atlantic",2018,"breeding","3Gen-Recent","razorb",5750,89589.7658246897,NA,9209.63904438478,110622.605020791,74463.8090291564,90613.302141466
"RAZO",2019,"SCMP","Atlantic",2019,"breeding","3Gen-Recent","razorb",5750,91260.0705523121,NA,10223.1433112455,115097.598586256,74535.0917353272,91967.0473962804
"RAZO",2020,"SCMP","Atlantic",2020,"breeding","3Gen-Recent","razorb",5750,92834.9106459241,NA,11365.7657527705,119372.542448564,74443.181461659,93035.0094680792
"RAZO",2021,"SCMP","Atlantic",2021,"breeding","3Gen-Recent","razorb",5750,94425.8183665078,NA,12631.9322095169,124274.239125689,74202.6127522746,93805.1157637891
"RAZO",2022,"SCMP","Atlantic",2022,"breeding","3Gen-Recent","razorb",5750,96086.8465862448,NA,14017.6495070149,129401.876258727,73768.78663568,94257.0475051925
"RAZO",2012,"SCMP","Atlantic",2012,"breeding","10-years","razorb",5750,77297.330375774,NA,5853.34378375285,90325.6593589602,67302.9031886148,77163.6221238774
"RAZO",2013,"SCMP","Atlantic",2013,"breeding","10-years","razorb",5750,79778.615408242,NA,6140.53434438082,93482.1544515719,69013.8497861386,79927.0198262922
"RAZO",2014,"SCMP","Atlantic",2014,"breeding","10-years","razorb",5750,82067.5325425116,NA,6509.55925446102,96603.4203243079,70729.4231567369,82528.6928531817
"RAZO",2015,"SCMP","Atlantic",2015,"breeding","10-years","razorb",5750,84229.7555686304,NA,6986.64692759252,99883.4909675221,72125.9372166001,84909.4159471763
"RAZO",2016,"SCMP","Atlantic",2016,"breeding","10-years","razorb",5750,86125.1293136743,NA,7590.54131202448,103544.660731785,73150.582536988,87065.4473091111
"RAZO",2017,"SCMP","Atlantic",2017,"breeding","10-years","razorb",5750,87872.9171651064,NA,8330.95108178311,106958.340777826,73950.7916939469,88976.1343800637
"RAZO",2018,"SCMP","Atlantic",2018,"breeding","10-years","razorb",5750,89589.7658246897,NA,9209.63904438478,110622.605020791,74463.8090291564,90613.302141466
"RAZO",2019,"SCMP","Atlantic",2019,"breeding","10-years","razorb",5750,91260.0705523121,NA,10223.1433112455,115097.598586256,74535.0917353272,91967.0473962804
"RAZO",2020,"SCMP","Atlantic",2020,"breeding","10-years","razorb",5750,92834.9106459241,NA,11365.7657527705,119372.542448564,74443.181461659,93035.0094680792
"RAZO",2021,"SCMP","Atlantic",2021,"breeding","10-years","razorb",5750,94425.8183665078,NA,12631.9322095169,124274.239125689,74202.6127522746,93805.1157637891
"RAZO",2022,"SCMP","Atlantic",2022,"breeding","10-years","razorb",5750,96086.8465862448,NA,14017.6495070149,129401.876258727,73768.78663568,94257.0475051925
"RBGU",1971,"SCMP","Atlantic",1971,"breeding","all years","ribgul",5150,3817.43880003955,NA,1737.67793454493,6301.31265875021,2638.67168699134,3477.4835245301
"RBGU",1972,"SCMP","Atlantic",1972,"breeding","all years","ribgul",5150,5209.00545723062,NA,1266.19581541796,7776.76748304799,3703.0316102323,5071.46147643507
"RBGU",1973,"SCMP","Atlantic",1973,"breeding","all years","ribgul",5150,7157.38043669183,NA,1294.58194596095,10071.7550576328,5196.31435045816,7276.05690760577
"RBGU",1974,"SCMP","Atlantic",1974,"breeding","all years","ribgul",5150,9839.25818975645,NA,1578.62678836826,13483.8859552451,7330.24490444717,10275.5421359171
"RBGU",1975,"SCMP","Atlantic",1975,"breeding","all years","ribgul",5150,13548.9461272335,NA,2042.13802673289,18197.6110547441,10121.5335200994,14285.3028984463
"RBGU",1976,"SCMP","Atlantic",1976,"breeding","all years","ribgul",5150,18550.1008012134,NA,2705.6935782254,24667.300424134,13914.389315839,19540.2229794366
"RBGU",1977,"SCMP","Atlantic",1977,"breeding","all years","ribgul",5150,25150.6338771091,NA,3632.13403609748,33297.1673447026,18945.4562983978,26290.5184899983
"RBGU",1978,"SCMP","Atlantic",1978,"breeding","all years","ribgul",5150,33763.6648931041,NA,4902.72673032455,44546.6991161931,25419.5185251772,34811.2781188716
"RBGU",1979,"SCMP","Atlantic",1979,"breeding","all years","ribgul",5150,44640.1627741402,NA,6600.35491510905,59199.5866086201,33345.0406588928,45370.9914101424
"RBGU",1980,"SCMP","Atlantic",1980,"breeding","all years","ribgul",5150,57852.8242953934,NA,8792.0248780176,77092.7665848345,42930.1505548496,58162.8008023502
"RBGU",1981,"SCMP","Atlantic",1981,"breeding","all years","ribgul",5150,73815.157912771,NA,11510.4301601654,99738.7912596075,54106.2445896087,73281.1634598169
"RBGU",1982,"SCMP","Atlantic",1982,"breeding","all years","ribgul",5150,92301.3709942508,NA,14736.6437223455,125653.742685024,67239.3326801576,91029.6557883767
"RBGU",1983,"SCMP","Atlantic",1983,"breeding","all years","ribgul",5150,113039.470060398,NA,18387.3571540858,155603.533441402,81572.4515731861,111488.082461668
"RBGU",1984,"SCMP","Atlantic",1984,"breeding","all years","ribgul",5150,136107.778646578,NA,22310.6751883169,187826.198541909,97904.0090643919,133897.433974492
"RBGU",1985,"SCMP","Atlantic",1985,"breeding","all years","ribgul",5150,160101.177327556,NA,26293.6928902971,221546.164486774,115450.178850025,157440.617132861
"RBGU",1986,"SCMP","Atlantic",1986,"breeding","all years","ribgul",5150,184538.110590926,NA,30082.826903114,254814.301567729,134273.065573158,181711.764922773
"RBGU",1987,"SCMP","Atlantic",1987,"breeding","all years","ribgul",5150,208611.676234943,NA,33414.7157859856,285524.384650823,152118.240526209,206035.539364413
"RBGU",1988,"SCMP","Atlantic",1988,"breeding","all years","ribgul",5150,231180.07917932,NA,36052.4770736813,314870.528601359,170630.869431617,229702.200418289
"RBGU",1989,"SCMP","Atlantic",1989,"breeding","all years","ribgul",5150,251779.048689808,NA,37820.2919229035,339551.726645498,187882.352017245,250187.789450018
"RBGU",1990,"SCMP","Atlantic",1990,"breeding","all years","ribgul",5150,269138.523281909,NA,38629.3610783078,357379.126476416,203577.907530252,266513.785414781
"RBGU",1991,"SCMP","Atlantic",1991,"breeding","all years","ribgul",5150,282738.893980925,NA,38490.2135272679,369861.786424975,215802.648501129,281052.820375795
"RBGU",1992,"SCMP","Atlantic",1992,"breeding","all years","ribgul",5150,291921.062383978,NA,37509.4369425951,375956.448583473,227211.002772689,291223.428492557
"RBGU",1993,"SCMP","Atlantic",1993,"breeding","all years","ribgul",5150,297472.712049463,NA,35872.0543421541,376688.88924289,234461.481922368,295267.842208679
"RBGU",1994,"SCMP","Atlantic",1994,"breeding","all years","ribgul",5150,298969.161068454,NA,33813.0264816796,372061.535157987,238345.73738298,297960.399164411
"RBGU",1995,"SCMP","Atlantic",1995,"breeding","all years","ribgul",5150,296578.818133518,NA,31582.3339574414,364752.547000555,239775.84860255,296881.147174092
"RBGU",1996,"SCMP","Atlantic",1996,"breeding","all years","ribgul",5150,291193.187348585,NA,29408.2997550861,356582.288518457,239261.1426427,290172.41577403
"RBGU",1997,"SCMP","Atlantic",1997,"breeding","all years","ribgul",5150,283243.912092733,NA,27464.4591909433,343139.526518801,235621.793223776,283620.818938148
"RBGU",1998,"SCMP","Atlantic",1998,"breeding","all years","ribgul",5150,273355.339918934,NA,25846.935566898,329066.56005279,228694.490890028,275813.138669636
"RBGU",1999,"SCMP","Atlantic",1999,"breeding","all years","ribgul",5150,262952.29376145,NA,24569.7698326311,316157.237899562,219823.134714037,263988.544257184
"RBGU",2000,"SCMP","Atlantic",2000,"breeding","all years","ribgul",5150,251342.526549735,NA,23580.9373721949,302683.838721308,210325.656916144,251348.094211001
"RBGU",2001,"SCMP","Atlantic",2001,"breeding","all years","ribgul",5150,239350.473572205,NA,22792.320220762,289081.151780197,199432.276904865,240609.956623252
"RBGU",2002,"SCMP","Atlantic",2002,"breeding","all years","ribgul",5150,227603.610973107,NA,22110.550550124,275176.585885607,188807.68599612,229759.124505169
"RBGU",2003,"SCMP","Atlantic",2003,"breeding","all years","ribgul",5150,216453.111881942,NA,21458.314346018,262875.162065751,179270.562109448,217575.263741942
"RBGU",2004,"SCMP","Atlantic",2004,"breeding","all years","ribgul",5150,206038.003874445,NA,20783.5299506703,251752.08878361,169518.260283854,207145.265969649
"RBGU",2005,"SCMP","Atlantic",2005,"breeding","all years","ribgul",5150,196047.588566806,NA,20059.5925852725,240450.819761364,161107.098689578,197715.722475305
"RBGU",2006,"SCMP","Atlantic",2006,"breeding","all years","ribgul",5150,187117.455677516,NA,19281.2670360117,229474.282698993,153471.148523754,188039.861379629
"RBGU",2007,"SCMP","Atlantic",2007,"breeding","all years","ribgul",5150,178962.239799524,NA,18459.6464983232,220058.009251353,147039.739235981,179765.82241585
"RBGU",2008,"SCMP","Atlantic",2008,"breeding","all years","ribgul",5150,171493.376923397,NA,17617.9684497709,211231.659295199,140989.93666619,172641.96026409
"RBGU",2009,"SCMP","Atlantic",2009,"breeding","all years","ribgul",5150,164844.557696379,NA,16788.8606462111,202729.556782486,135672.646699082,165870.488098478
"RBGU",2010,"SCMP","Atlantic",2010,"breeding","all years","ribgul",5150,159124.41358979,NA,16012.8212735055,195164.83686465,131269.683226826,159986.494927388
"RBGU",2011,"SCMP","Atlantic",2011,"breeding","all years","ribgul",5150,153894.262134891,NA,15337.2086201586,188433.503481808,127522.658757153,154978.204591242
"RBGU",2012,"SCMP","Atlantic",2012,"breeding","all years","ribgul",5150,149595.017474251,NA,14814.5909222885,182720.603230801,124125.298487374,150495.310067698
"RBGU",2013,"SCMP","Atlantic",2013,"breeding","all years","ribgul",5150,145761.061087826,NA,14499.1168636259,177146.337434522,121227.672860951,146508.784245818
"RBGU",2014,"SCMP","Atlantic",2014,"breeding","all years","ribgul",5150,142670.783259387,NA,14440.1040135139,174084.924485671,117757.27984772,142993.415300662
"RBGU",2015,"SCMP","Atlantic",2015,"breeding","all years","ribgul",5150,139999.474444566,NA,14673.761669562,172087.286799366,115381.14405915,139912.830404014
"RBGU",2016,"SCMP","Atlantic",2016,"breeding","all years","ribgul",5150,137592.370344292,NA,15216.153519139,170800.643082265,111630.683422105,137238.154693593
"RBGU",2017,"SCMP","Atlantic",2017,"breeding","all years","ribgul",5150,135550.324687449,NA,16060.940764254,170972.050110745,108747.337434093,134960.042062317
"RBGU",2018,"SCMP","Atlantic",2018,"breeding","all years","ribgul",5150,133666.993552874,NA,17182.9323904262,172922.505873346,105130.427639946,133060.881669861
"RBGU",2019,"SCMP","Atlantic",2019,"breeding","all years","ribgul",5150,132104.37514455,NA,18545.3655825836,174939.200201463,102130.597283055,131519.813852665
"RBGU",2020,"SCMP","Atlantic",2020,"breeding","all years","ribgul",5150,130877.049334224,NA,20108.6940888152,177801.199581562,98689.7018326731,130326.607538086
"RBGU",2021,"SCMP","Atlantic",2021,"breeding","all years","ribgul",5150,129886.793889121,NA,21843.2424644569,180057.27682351,94630.0583843007,129473.078530834
"RBGU",2022,"SCMP","Atlantic",2022,"breeding","all years","ribgul",5150,128635.054498038,NA,23761.8280694889,184421.358646362,91367.8477248129,128951.396905095
"RBGU",2023,"SCMP","Atlantic",2023,"breeding","all years","ribgul",5150,127745.578885579,NA,26033.4356791364,188227.583255861,87570.9489179051,128755.819130923
"RBGU",1993,"SCMP","Atlantic",1993,"breeding","3Gen-Recent","ribgul",5150,297472.712049463,NA,35872.0543421541,376688.88924289,234461.481922368,295267.842208679
"RBGU",1994,"SCMP","Atlantic",1994,"breeding","3Gen-Recent","ribgul",5150,298969.161068454,NA,33813.0264816796,372061.535157987,238345.73738298,297960.399164411
"RBGU",1995,"SCMP","Atlantic",1995,"breeding","3Gen-Recent","ribgul",5150,296578.818133518,NA,31582.3339574414,364752.547000555,239775.84860255,296881.147174092
"RBGU",1996,"SCMP","Atlantic",1996,"breeding","3Gen-Recent","ribgul",5150,291193.187348585,NA,29408.2997550861,356582.288518457,239261.1426427,290172.41577403
"RBGU",1997,"SCMP","Atlantic",1997,"breeding","3Gen-Recent","ribgul",5150,283243.912092733,NA,27464.4591909433,343139.526518801,235621.793223776,283620.818938148
"RBGU",1998,"SCMP","Atlantic",1998,"breeding","3Gen-Recent","ribgul",5150,273355.339918934,NA,25846.935566898,329066.56005279,228694.490890028,275813.138669636
"RBGU",1999,"SCMP","Atlantic",1999,"breeding","3Gen-Recent","ribgul",5150,262952.29376145,NA,24569.7698326311,316157.237899562,219823.134714037,263988.544257184
"RBGU",2000,"SCMP","Atlantic",2000,"breeding","3Gen-Recent","ribgul",5150,251342.526549735,NA,23580.9373721949,302683.838721308,210325.656916144,251348.094211001
"RBGU",2001,"SCMP","Atlantic",2001,"breeding","3Gen-Recent","ribgul",5150,239350.473572205,NA,22792.320220762,289081.151780197,199432.276904865,240609.956623252
